date,hosp_census_with_covid_Optimistic,hosp_census_with_covid_Central,hosp_census_with_covid_Pessimistic,hosp_census_for_covid_Optimistic,hosp_census_for_covid_Central,hosp_census_for_covid_Pessimistic
2022-08-19,45.3603212207958,61.3653206793498,77.9068326097548,27.2161927324775,36.8191924076099,46.7440995658529
2022-08-20,43.4607721542517,60.2490121483464,75.8526360035449,26.076463292551,36.1494072890078,45.5115816021269
2022-08-21,42.6645303479614,59.0137159553587,75.562733344332,25.5987182087768,35.4082295732152,45.3376400065992
2022-08-22,41.355537721384,57.8607625188778,74.1005738286726,24.8133226328304,34.7164575113267,44.4603442972035
2022-08-23,40.0234313128232,56.6423815764303,72.4118494659207,24.0140587876939,33.9854289458582,43.4471096795524
2022-08-24,38.7475554819977,55.5800446853073,71.6325954054797,23.2485332891986,33.3480268111844,42.9795572432878
2022-08-25,38.4171661419304,54.1180802255853,70.4310889729545,23.0502996851582,32.4708481353512,42.2586533837727
2022-08-26,36.6984160468873,53.073802097403,69.0725871619511,22.0190496281324,31.8442812584418,41.4435522971707
2022-08-27,36.4291157040229,52.0213607318931,68.3104112310869,21.8574694224138,31.2128164391359,40.9862467386521
2022-08-28,34.3795401320541,50.7873977895413,67.2523604932188,20.6277240792325,30.4724386737248,40.3514162959313
2022-08-29,33.6601439966991,49.8383523106709,65.5655754699131,20.1960863980195,29.9030113864025,39.3393452819478
2022-08-30,32.8220190475953,48.6912451736915,65.1946141995193,19.6932114285572,29.2147471042149,39.1167685197116
2022-08-31,31.7431162000102,47.8518847325617,64.2028500312028,19.0458697200061,28.711130839537,38.5217100187216
2022-09-01,30.9562106380972,46.6151533464487,63.8502934640859,18.5737263828583,27.9690920078692,38.3101760784515
2022-09-02,29.8402401837808,46.2544497682551,62.0624914984948,17.9041441102684,27.7526698609531,37.2374948990969
2022-09-03,29.2161961940987,45.3645529970006,61.9363247435293,17.5297177164592,27.2187317982004,37.1617948461175
2022-09-04,28.2789187606518,44.7300424266188,60.9705138587359,16.9673512563911,26.8380254559713,36.5823083152415
2022-09-05,26.7084278204683,43.9411840145972,60.3973960552424,16.025056692281,26.3647104087583,36.2384376331455
2022-09-06,25.9913536630476,42.6755825145652,58.4477620615249,15.5948121978286,25.6053495087391,35.068657236915
2022-09-07,25.9974746964425,42.1304178182852,58.4698954794739,15.5984848178655,25.2782506909711,35.0819372876843
2022-09-08,24.9047437742322,41.0859021881426,57.271921460577,14.9428462645393,24.6515413128855,34.3631528763462
2022-09-09,24.7990367330004,40.6958061350717,56.6559434175164,14.8794220398002,24.417483681043,33.9935660505099
2022-09-10,23.199044351555,40.0586970152535,56.1190887583741,13.919426610933,24.0352182091521,33.6714532550245
2022-09-11,23.0283255966007,39.5062261042033,55.56437251326,13.8169953579604,23.703735662522,33.338623507956
2022-09-12,21.7820783171518,38.7837069635736,54.8736172255032,13.0692469902911,23.2702241781442,32.9241703353019
2022-09-13,22.0117047126473,37.902900762104,53.916869829533,13.2070228275884,22.7417404572624,32.3501218977198
2022-09-14,21.8465042422616,37.5089624916278,53.8680207299502,13.107902545357,22.5053774949767,32.3208124379701
2022-09-15,20.5282778388012,37.3496534628335,53.3613927158303,12.3169667032807,22.4097920777001,32.0168356294982
2022-09-16,20.1123881796516,36.4687744102399,52.8525945259004,12.067432907791,21.881264646144,31.7115567155403
2022-09-17,20.038555767515,36.0597889332964,52.5462032317287,12.023133460509,21.6358733599778,31.5277219390372
2022-09-18,20.0954687610852,35.7015276978843,51.7845957328934,12.0572812566511,21.4209166187306,31.070757439736
2022-09-19,19.1180812337881,35.3915688632919,51.3725314927951,11.4708487402729,21.2349413179751,30.8235188956771
2022-09-20,17.9681097086943,35.0589105778445,51.214689515712,10.7808658252166,21.0353463467067,30.7288137094272
2022-09-21,17.7701142354926,34.2586760262653,50.9156537520967,10.6620685412956,20.5552056157592,30.549392251258
2022-09-22,17.5809391769376,33.9947792208743,50.3656580683486,10.5485635061626,20.3968675325246,30.2193948410092
2022-09-23,17.5349923331931,33.801779650093,50.0672467634843,10.5209953999159,20.2810677900558,30.0403480580906
2022-09-24,17.3442562133695,33.7540138588645,49.8050817051404,10.4065537280217,20.2524083153187,29.8830490230842
2022-09-25,17.149963820221,33.454246580866,49.8709706782261,10.2899782921326,20.0725479485196,29.9225824069357
2022-09-26,16.6016763981681,32.7471955541087,48.4752555155431,9.96100583890085,19.6483173324652,29.0851533093259
2022-09-27,16.3444365491456,32.9757837188499,49.1940318741426,9.80666192948733,19.7854702313099,29.5164191244855
2022-09-28,16.2248125431491,32.7034899199103,48.8862546462131,9.73488752588944,19.6220939519462,29.3317527877279
2022-09-29,15.845025688048,32.2615949687789,48.6686293339697,9.50701541282882,19.3569569812674,29.2011776003818
2022-09-30,15.8061818027058,32.2921771630117,47.7603032251998,9.48370908162345,19.375306297807,28.6561819351198
2022-10-01,15.4448966896857,32.1094309345989,48.311656861843,9.26693801381142,19.2656585607593,28.9869941171058
2022-10-02,15.6911179894919,31.6164223484548,48.0882268072027,9.41467079369515,18.9698534090729,28.8529360843216
2022-10-03,14.8254677651373,31.7515026860831,48.1013329580285,8.8952806590824,19.0509016116498,28.8607997748171
2022-10-04,15.2326511728519,31.4500839496018,47.6813406978053,9.13959070371111,18.8700503697611,28.6088044186832
2022-10-05,15.0496438027988,31.6372944530928,48.1647194129392,9.02978628167926,18.9823766718557,28.8988316477635
2022-10-06,15.1222107690863,31.4661766158846,47.6647303072724,9.0733264614518,18.8797059695308,28.5988381843634
2022-10-07,15.0224080925711,31.613434109961,47.5998264459857,9.01344485554265,18.9680604659766,28.5598958675914
2022-10-08,14.6856012398064,31.2870059766095,48.1212619488993,8.81136074388386,18.7722035859657,28.8727571693396
2022-10-09,15.2279159753794,31.6452709179716,47.9762507140511,9.13674958522763,18.987162550783,28.7857504284307
2022-10-10,15.4859426479797,31.3289608404131,48.105032166988,9.29156558878779,18.7973765042478,28.8630193001928
2022-10-11,15.0207460406565,31.4796718624658,47.5252317927292,9.01244762439387,18.8878031174795,28.5151390756375
2022-10-12,15.5739288961897,31.7970228846082,48.3689402145769,9.34435733771382,19.0782137307649,29.0213641287461
2022-10-13,15.3173210686748,31.9154363778033,48.0613054835262,9.19039264120489,19.149261826682,28.8367832901157
2022-10-14,14.9564711028179,31.946245958434,48.1933678309441,8.97388266169072,19.1677475750604,28.9160206985665
2022-10-15,15.7713837355772,32.0945308826216,48.5762973285331,9.46283024134629,19.256718529573,29.1457783971199
2022-10-16,16.057895734199,32.4208533158133,48.6393563539751,9.63473744051941,19.452511989488,29.183613812385
2022-10-17,15.8489109715443,32.1213913584287,48.5525317015611,9.50934658292655,19.2728348150572,29.1315190209366
2022-10-18,16.37875585456,32.3202721612074,48.6915216185123,9.82725351273602,19.3921632967244,29.2149129711073
2022-10-19,16.5139746626931,32.6615870933575,48.5145221399597,9.90838479761584,19.5969522560145,29.1087132839758
2022-10-20,16.6167536586788,33.088031110152,49.3839279018144,9.9700521952073,19.8528186660912,29.6303567410886
2022-10-21,17.110454366053,33.1523581157015,49.2310134177921,10.2662726196318,19.8914148694209,29.5386080506753
2022-10-22,17.5906697116904,33.6808134936579,50.2945488344723,10.5544018270143,20.2084880961948,30.1767293006834
2022-10-23,17.3062696772075,34.0253398534948,50.7809434969563,10.3837618063245,20.4152039120969,30.4685660981738
2022-10-24,18.1235735779202,34.0166854296062,50.1142743890721,10.8741441467521,20.4100112577637,30.0685646334432
2022-10-25,18.1221912317398,34.7734836876179,50.990468804546,10.8733147390439,20.8640902125708,30.5942812827276
2022-10-26,19.0735192953228,35.2938694609654,51.5746700106437,11.4441115771937,21.1763216765792,30.9448020063862
2022-10-27,19.0560683107113,35.5996924662983,52.1325177412459,11.4336409864268,21.359815479779,31.2795106447476
2022-10-28,19.941130708149,35.9779762183621,52.4303173978918,11.9646784248894,21.5867857310172,31.4581904387351
2022-10-29,20.3808576343246,36.5068906578332,52.6408499869297,12.2285145805947,21.9041343946999,31.5845099921578
2022-10-30,21.0584680918492,37.1285360652491,53.8637746599105,12.6350808551095,22.2771216391495,32.3182647959463
2022-10-31,21.0718017738791,37.7092097760482,53.5761626491355,12.6430810643274,22.6255258656289,32.1456975894813
2022-11-01,22.6708750567793,38.4932250863174,54.5407537090151,13.6025250340676,23.0959350517904,32.724452225409
2022-11-02,22.2509409072298,38.6646990507992,55.0930639654818,13.3505645443379,23.1988194304795,33.0558383792891
2022-11-03,23.3108695793238,39.538346875613,55.9901907717488,13.9865217475943,23.7230081253678,33.5941144630493
2022-11-04,23.869707127476,39.9415128301451,56.5098477919644,14.3218242764856,23.9649076980871,33.9059086751786
2022-11-05,24.7961226038076,40.8384974136912,57.1572678580593,14.8776735622846,24.5030984482147,34.2943607148356
2022-11-06,25.1285181913882,41.8119229700253,58.2639711646884,15.0771109148329,25.0871537820152,34.9583826988131
2022-11-07,26.3293446464679,42.7133904247387,59.0061076656277,15.7976067878807,25.6280342548432,35.4036645993766
2022-11-08,26.630780996158,43.2740604042218,59.2162750745097,15.9784685976948,25.9644362425331,35.5297650447058
2022-11-09,27.6519694728243,44.2714143800911,61.1765465958417,16.5911816836946,26.5628486280546,36.705927957505
2022-11-10,28.6413130971889,45.0632698964574,62.2222207915023,17.1847878583133,27.0379619378744,37.3333324749014
2022-11-11,30.1285985886951,46.3963214860389,62.8342506159147,18.0771591532171,27.8377928916233,37.7005503695488
2022-11-12,30.8895134315712,46.9675167277092,64.1647523361648,18.5337080589427,28.1805100366255,38.4988514016989
2022-11-13,31.6874729390564,48.0212265081901,64.5570225929797,19.0124837634338,28.8127359049141,38.7342135557878
2022-11-14,32.6691135722388,49.0674741209586,65.4915009425405,19.6014681433433,29.4404844725752,39.2949005655243
2022-11-15,34.2152699075693,50.7159335331991,67.0021374315289,20.5291619445416,30.4295601199194,40.2012824589174
2022-11-16,35.2300069331575,51.2521596286521,67.4480750852333,21.1380041598945,30.7512957771913,40.46884505114
2022-11-17,36.1319345924381,52.4039697782947,68.3834922020659,21.6791607554629,31.4423818669768,41.0300953212395
2022-11-18,37.5397159706278,54.0272771219583,69.5637429395284,22.5238295823767,32.416366273175,41.738245763717
2022-11-19,38.4509923951073,55.0814378078357,71.4335154905714,23.0705954370644,33.0488626847014,42.8601092943428
2022-11-20,39.4486398353667,56.5238334927126,72.7483972763167,23.66918390122,33.9143000956275,43.64903836579
2022-11-21,41.3218751937103,57.8463921139281,73.4634301947058,24.7931251162262,34.7078352683569,44.0780581168235
2022-11-22,42.5438878034263,58.4784635768512,74.8342549652471,25.5263326820558,35.0870781461107,44.9005529791482
2022-11-23,44.3316940328834,60.346241374273,76.5072601147208,26.59901641973,36.2077448245638,45.9043560688325
2022-11-24,45.3250263893674,61.3615699870936,77.5947293115023,27.1950158336204,36.8169419922561,46.5568375869014
2022-11-25,46.6569322459322,62.648294842808,79.0813573608808,27.9941593475593,37.5889769056848,47.4488144165285
2022-11-26,47.8341506920663,64.0617537861032,80.6097026089697,28.7004904152398,38.4370522716619,48.3658215653818
2022-11-27,49.2783229419359,65.741933007378,82.2495915150424,29.5669937651616,39.4451598044268,49.3497549090255
2022-11-28,50.8932773774293,66.9244523874948,82.8956294308021,30.5359664264576,40.1546714324969,49.7373776584812
2022-11-29,52.3181117673584,68.7091451479467,85.2922551937967,31.390867060415,41.225487088768,51.175353116278
2022-11-30,53.3526426538345,69.9021505941297,86.3675777665228,32.0115855923007,41.9412903564778,51.8205466599137
2022-12-01,54.8533961238714,71.1122357945644,87.4559470546311,32.9120376743228,42.6673414767386,52.4735682327787
2022-12-02,56.0418689363177,72.2253767656696,88.8652428586129,33.6251213617906,43.3352260594018,53.3191457151678
2022-12-03,57.0673903925668,73.6958709070227,90.083365873638,34.2404342355401,44.2175225442136,54.0500195241828
2022-12-04,58.642166204785,75.102212981918,91.5334033017636,35.185299722871,45.0613277891508,54.9200419810582
2022-12-05,59.6208342482828,76.1258851190876,92.358720616028,35.7725005489696,45.6755310714525,55.4152323696168
2022-12-06,61.2174167339622,77.347055192164,93.822682337399,36.7304500403773,46.4082331152984,56.2936094024394
2022-12-07,61.938348737738,78.6017748450009,94.4395250567881,37.1630092426428,47.1610649070005,56.6637150340728
2022-12-08,62.9810278118905,79.6198716481307,95.6948961058325,37.7886166871343,47.7719229888784,57.4169376634995
2022-12-09,64.3072348036801,80.3002685467284,96.7449825152936,38.5843408822081,48.1801611280371,58.0469895091762
2022-12-10,65.2220988639583,81.4878978463241,98.7657710003466,39.1332593183749,48.8927387077944,59.2594626002079
2022-12-11,65.9114071254156,82.1444751500041,98.4427436096782,39.5468442752494,49.2866850900025,59.0656461658069
2022-12-12,66.3649813642882,83.0740453095486,99.6156569293213,39.8189888185729,49.8444271857292,59.7693941575928
2022-12-13,66.7314260727238,83.6868511990367,100.388210293385,40.0388556436343,50.212110719422,60.2329261760311
2022-12-14,68.4221950171334,84.5328168790887,100.880565467873,41.05331701028,50.7196901274532,60.5283392807239
2022-12-15,68.5937929416042,84.7714079630886,101.483986173308,41.1562757649625,50.8628447778532,60.8903917039848
2022-12-16,68.4974733688073,85.4926632729587,102.533937125138,41.0984840212844,51.2955979637752,61.520362275083
2022-12-17,68.8341698058919,85.8409744955042,102.879989923687,41.3005018835352,51.5045846973025,61.7279939542123
2022-12-18,69.4637457093063,86.8554032776898,102.825201310577,41.6782474255838,52.1132419666139,61.6951207863464
2022-12-19,69.8777567879566,86.7548169924066,103.716634731757,41.926654072774,52.0528901954439,62.2299808390543
2022-12-20,70.1452250989545,86.820563568192,103.658376762723,42.0871350593727,52.0923381409152,62.1950260576339
2022-12-21,70.013173741424,87.0053869649553,103.930124867896,42.0079042448544,52.2032321789732,62.3580749207375
2022-12-22,70.4360030763543,87.3056814194779,103.18631940621,42.2616018458126,52.3834088516868,61.9117916437257
2022-12-23,70.6238463296375,86.9848732491464,103.130943615316,42.3743077977825,52.1909239494879,61.8785661691898
2022-12-24,70.0874599354893,86.9424144322376,102.939332756983,42.0524759612935,52.1654486593426,61.7635996541898
2022-12-25,70.073358736108,86.2443486546146,102.41557472376,42.0440152416648,51.7466091927688,61.4493448342557
2022-12-26,69.370616141962,86.1512256486621,102.303176656977,41.6223696851772,51.6907353891972,61.3819059941862
2022-12-27,68.9337927077303,85.7548844888463,102.190539279897,41.3602756246382,51.4529306933078,61.3143235679381
2022-12-28,68.7227041317323,85.3334763656477,102.065398215806,41.2336224790393,51.2000858193886,61.2392389294839
2022-12-29,68.800838574131,84.8056632221953,101.122359362931,41.2805031444786,50.8833979333172,60.6734156177586
2022-12-30,68.0686466536087,84.0436533834894,100.709669733199,40.8411879921652,50.4261920300937,60.4258018399194
2022-12-31,67.317029485955,83.464900641875,99.8941768838699,40.390217691573,50.078940385125,59.936506130322
2023-01-01,66.4720210734277,83.0392036750124,99.4791437210118,39.8832126440566,49.8235222050074,59.6874862326071
2023-01-02,65.6594591476368,82.0271675845191,98.298417339885,39.3956754885821,49.2163005507114,58.979050403931
2023-01-03,65.2353541044698,81.4953577950624,98.1118681863426,39.1412124626819,48.8972146770375,58.8671209118055
2023-01-04,64.4214811539943,80.5353752271844,97.1462351089165,38.6528886923966,48.3212251363106,58.2877410653499
2023-01-05,63.7878401663282,80.0271112684806,95.6360929937922,38.2727040997969,48.0162667610884,57.3816557962753
2023-01-06,62.1696127691821,78.5693734185712,95.7124056674299,37.3017676615093,47.1416240511427,57.427443400458
2023-01-07,60.895129246821,78.2230907391059,94.1692535457202,36.5370775480926,46.9338544434635,56.5015521274321
2023-01-08,61.0934218671897,76.8381752498593,93.3002971255176,36.6560531203138,46.1029051499156,55.9801782753106
2023-01-09,60.1338895085353,76.1262761439345,92.0442301415125,36.0803337051212,45.6757656863607,55.2265380849075
2023-01-10,58.4670361594241,74.9124877934621,91.5358791162185,35.0802216956545,44.9474926760772,54.9215274697311
2023-01-11,57.5614957252949,74.3872797017732,90.6028747758406,34.5368974351769,44.6323678210639,54.3617248655044
2023-01-12,56.8104707889676,72.9628863794194,89.5832442011784,34.0862824733806,43.7777318276516,53.749946520707
2023-01-13,55.6463485480717,72.1220379567482,88.467156741787,33.387809128843,43.2732227740489,53.0802940450722
2023-01-14,54.5994493401664,71.4238131852851,87.8085760276638,32.7596696040998,42.8542879111711,52.6851456165983
2023-01-15,53.2532384733611,69.9298308544261,86.1052129162906,31.9519430840167,41.9578985126557,51.6631277497744
2023-01-16,52.4573715427095,69.0341571874265,85.117877527891,31.4744229256257,41.4204943124559,51.0707265167346
2023-01-17,51.3432524405965,67.7838693562956,84.6333199409227,30.8059514643579,40.6703216137773,50.7799919645536
2023-01-18,50.8986282514511,66.9159769457151,83.3475124751522,30.5391769508706,40.1495861674291,50.0085074850913
2023-01-19,49.2509374887932,66.3485975114186,82.2695667089061,29.5505624932759,39.8091585068512,49.3617400253437
2023-01-20,48.3485579145605,65.263396587276,81.4219431262638,29.0091347487363,39.1580379523656,48.8531658757583
2023-01-21,48.3576333902979,64.0933033206794,80.6984704862561,29.0145800341787,38.4559819924076,48.4190822917537
2023-01-22,46.6140178695973,63.2095210060118,80.0307328975839,27.9684107217584,37.9257126036071,48.0184397385504
2023-01-23,46.1894485845879,62.4323052200441,78.4557727707994,27.7136691507527,37.4593831320265,47.0734636624797
2023-01-24,44.7383350161229,61.6937414223339,77.9373316449367,26.8430010096737,37.0162448534003,46.762398986962
2023-01-25,44.3597270662913,60.6777075135976,77.051962550849,26.6158362397748,36.4066245081586,46.2311775305094
2023-01-26,42.8898442626403,59.5658257040837,76.190032878466,25.7339065575842,35.7394954224502,45.7140197270796
2023-01-27,43.0240329794388,59.2613161490089,75.7138115560272,25.8144197876633,35.5567896894053,45.4282869336163
2023-01-28,42.2704607591221,58.5490538335661,74.921417563691,25.3622764554733,35.1294323001396,44.9528505382146
2023-01-29,40.8105886671715,57.275054017491,73.8007702921064,24.4863532003029,34.3650324104946,44.2804621752639
2023-01-30,40.9625501800842,57.1281942443281,73.3425478235931,24.5775301080505,34.2769165465969,44.0055286941559
2023-01-31,40.2396557193063,56.3072219931251,72.7764297626435,24.1437934315838,33.784333195875,43.6658578575861
2023-02-01,39.1129283281841,55.8201835100716,71.8995205762328,23.4677569969104,33.4921101060429,43.1397123457397
2023-02-02,38.3781764260625,54.8540357046928,71.23428775925,23.0269058556375,32.9124214228157,42.74057265555
2023-02-03,38.3335839046271,54.4523022213566,70.9304996249486,23.0001503427763,32.671381332814,42.5582997749692
2023-02-04,37.7005731476935,53.9942213981777,70.5606033197093,22.6203438886161,32.3965328389066,42.3363619918256
2023-02-05,36.4661283831444,53.801545977923,70.493775247974,21.8796770298866,32.2809275867538,42.2962651487844
2023-02-06,36.5347821011903,53.0235819356735,69.3920095111604,21.9208692607142,31.8141491614041,41.6352057066962
2023-02-07,36.1936232191498,52.9507512581743,68.5044041029791,21.7161739314899,31.7704507549046,41.1026424617874
2023-02-08,35.6040826329908,52.1625951219999,68.4804717155133,21.3624495797945,31.2975570731999,41.088283029308
2023-02-09,35.2728550062557,51.8873725279488,68.0627478572836,21.1637130037534,31.1324235167693,40.8376487143701
2023-02-10,35.2064255724731,51.5164764387479,67.5687573714205,21.1238553434838,30.9098858632488,40.5412544228523
2023-02-11,35.1306919476296,51.1025194161891,66.8895305553637,21.0784151685777,30.6615116497135,40.1337183332182
2023-02-12,34.7464602780225,50.7935359300524,66.7697254870864,20.8478761668135,30.4761215580314,40.0618352922518
2023-02-13,34.2488265163816,50.2791128909515,66.4863441178301,20.549295909829,30.1674677345709,39.891806470698
2023-02-14,34.4880720997446,50.3257282996774,66.5154976073527,20.6928432598467,30.1954369798064,39.9092985644116
2023-02-15,33.6814156055845,50.0052738042401,65.9883687638931,20.2088493633507,30.0031642825441,39.5930212583358
2023-02-16,33.4237762111653,49.5196640015795,65.8722665794964,20.0542657266992,29.7117984009477,39.5233599476978
2023-02-17,33.4726029873556,49.5775102099991,65.8812781823366,20.0835617924133,29.7465061259995,39.5287669094019
2023-02-18,33.2357626629481,49.2842597561578,65.599276861675,19.9414575977689,29.5705558536947,39.359566117005
2023-02-19,32.3986057369099,48.9588236565034,65.5507008053389,19.439163442146,29.375294193902,39.3304204832033
2023-02-20,32.9384516985354,49.2679902262534,65.3261821238146,19.7630710191212,29.560794135752,39.1957092742888
2023-02-21,32.6756858908423,48.8098625061055,64.9506758849237,19.6054115345054,29.2859175036633,38.9704055309542
2023-02-22,32.9220404516549,48.488606208499,65.2548777873723,19.7532242709929,29.0931637250994,39.1529266724234
2023-02-23,32.9125225178972,49.2849693102928,65.5189126971721,19.7475135107383,29.5709815861757,39.3113476183033
2023-02-24,32.8871075563229,48.7836637947774,65.0807397483958,19.7322645337938,29.2701982768664,39.0484438490375
2023-02-25,32.2286726535281,48.6141493369414,65.4616620659961,19.3372035921168,29.1684896021649,39.2769972395976
2023-02-26,32.6243377399644,48.7242322043787,64.4639520181854,19.5746026439787,29.2345393226272,38.6783712109113
2023-02-27,32.4069277869109,48.801918124683,64.2195495492263,19.4441566721465,29.2811508748098,38.5317297295358
2023-02-28,31.9703855018424,48.6506361622226,65.0514975568938,19.1822313011054,29.1903816973336,39.0308985341363
2023-03-01,31.866704986797,48.8740098593873,65.0273726731448,19.1200229920782,29.3244059156324,39.0164236038869
2023-03-02,32.4365060394555,48.9095785743082,65.3627669757253,19.4619036236733,29.3457471445849,39.2176601854352
2023-03-03,32.5364536078761,48.732598843846,65.1239905644153,19.5218721647257,29.2395593063076,39.0743943386492
2023-03-04,32.500109223341,48.9896703759552,64.7977348013059,19.5000655340046,29.3938022255731,38.8786408807835
2023-03-05,32.3139524277233,48.7328328528892,65.3166770858883,19.388371456634,29.2396997117335,39.190006251533
2023-03-06,33.1263089994582,48.8833571290449,65.7466318842184,19.8757853996749,29.3300142774269,39.447979130531
2023-03-07,32.2612971018297,48.9937454050053,65.4739708257509,19.3567782610978,29.3962472430032,39.2843824954505
2023-03-08,32.7552021650697,48.7867602892294,64.966809393829,19.6531212990418,29.2720561735377,38.9800856362974
2023-03-09,32.8079994225754,48.981989161411,65.7052432694097,19.6847996535453,29.3891934968466,39.4231459616458
2023-03-10,32.6397951337497,48.7810300905068,65.8469462426946,19.5838770802498,29.2686180543041,39.5081677456168
2023-03-11,32.8118280283355,49.2473674250363,65.9767833365806,19.6870968170013,29.5484204550218,39.5860700019484
2023-03-12,32.7473661075598,48.9911827031268,65.0930881194904,19.6484196645359,29.3947096218761,39.0558528716942
2023-03-13,32.8203508720868,49.4350029200488,65.2193421972681,19.6922105232521,29.6610017520293,39.1316053183608
2023-03-14,32.7166901981822,48.9636637772397,65.4380155671844,19.6300141189093,29.3781982663438,39.2628093403106
2023-03-15,32.3661816541936,48.7139985110243,65.6509126828224,19.4197089925162,29.2283991066146,39.3905476096934
2023-03-16,31.9242371836251,48.3584693978864,64.5703390429813,19.1545423101751,29.0150816387318,38.7422034257888
2023-03-17,31.6740247798639,48.0977166071779,64.9304732764848,19.0044148679183,28.8586299643067,38.9582839658909
2023-03-18,31.8356074624968,48.0720790182067,63.8296529767633,19.1013644774981,28.843247410924,38.297791786058
2023-03-19,31.581397289024,47.5610551549577,63.8188405268646,18.9488383734144,28.5366330929746,38.2913043161187
2023-03-20,30.7797581089952,47.2593274967572,63.1622166116356,18.4678548653971,28.3555964980543,37.8973299669814
2023-03-21,29.6133293232054,46.7511259225211,63.0488085437094,17.7679975939232,28.0506755535127,37.8292851262256
2023-03-22,30.339617211665,46.5926960426215,62.0461668635106,18.203770326999,27.9556176255729,37.2277001181064
2023-03-23,29.5724229298352,45.961623424116,62.0598254412162,17.7434537579011,27.5769740544696,37.2358952647297
2023-03-24,30.0678992393648,45.6590088840829,61.8321632164372,18.0407395436189,27.3954053304497,37.0992979298623
2023-03-25,28.8094242953537,45.480632797245,60.9236680380467,17.2856545772122,27.288379678347,36.554200822828
2023-03-26,28.4827624229685,44.8684260703933,61.5050061743205,17.0896574537811,26.921055642236,36.9030037045923
2023-03-27,28.3924203545411,44.6645062654939,61.1278819134654,17.0354522127246,26.7987037592964,36.6767291480792
2023-03-28,28.0310569197601,44.0506041163403,60.0571381352246,16.8186341518561,26.4303624698042,36.0342828811347
2023-03-29,26.5470469881019,44.0300465051308,60.0851568999859,15.9282281928611,26.4180279030785,36.0510941399915
2023-03-30,27.1903343727623,43.2894818539205,59.738543993206,16.3142006236574,25.9736891123523,35.8431263959236
2023-03-31,27.0609458709036,43.1172212838868,59.356227056524,16.2365675225421,25.8703327703321,35.6137362339144
2023-04-01,26.4761916016567,42.8547093301019,58.7768476372798,15.885714960994,25.7128255980611,35.2661085823679
2023-04-02,26.1538554157772,42.3965924564571,59.039425504699,15.6923132494663,25.4379554738743,35.4236553028194
2023-04-03,26.6016159624638,42.4955800970369,58.8709655535494,15.9609695774783,25.4973480582222,35.3225793321296
2023-04-04,26.0935091732225,41.9094529514256,57.8969807666883,15.6561055039335,25.1456717708554,34.738188460013
2023-04-05,25.2414272474676,41.4232080347281,57.5630530401922,15.1448563484806,24.8539248208368,34.5378318241153
2023-04-06,25.2962017966803,41.1737748509416,57.3979910744509,15.1777210780081,24.704264910565,34.4387946446705
2023-04-07,24.7787762901141,40.9068247348365,57.0525432316795,14.8672657740685,24.5440948409019,34.2315259390077
2023-04-08,24.5338284054651,40.5956309705229,56.6466582810839,14.7202970432791,24.3573785823137,33.9879949686503
2023-04-09,23.9267960373045,40.3378156235575,57.3240425218831,14.3560776223827,24.2026893741345,34.3944255131299
2023-04-10,24.4377740336672,40.4076055818503,56.5629121236793,14.6626644202003,24.2445633491102,33.9377472742076
2023-04-11,23.3890479514825,40.2662600295398,56.6160746030048,14.0334287708895,24.1597560177239,33.9696447618029
2023-04-12,23.1339136308797,39.8531560153983,56.0212719002455,13.8803481785278,23.911893609239,33.6127631401473
2023-04-13,23.8058661747662,40.1720392021605,56.0342025349611,14.2835197048597,24.1032235212963,33.6205215209767
2023-04-14,23.2469808847929,39.7181822420178,55.8118851613936,13.9481885308758,23.8309093452107,33.4871310968362
2023-04-15,23.4559560661473,39.5760227495675,55.3831388971782,14.0735736396884,23.7456136497405,33.2298833383069
2023-04-16,22.9182618812334,39.5091930853572,55.6724793669995,13.75095712874,23.7055158512143,33.4034876201997
2023-04-17,22.9135519234505,39.0524585069322,55.7769346267883,13.7481311540703,23.4314751041593,33.466160776073
2023-04-18,22.8444103328923,39.0457664741503,54.8766775693095,13.7066461997354,23.4274598844902,32.9260065415857
2023-04-19,23.0607513628375,39.2351619550387,55.664598651328,13.8364508177025,23.5410971730232,33.3987591907968
2023-04-20,23.1102995617156,39.0267210214747,56.0195605898418,13.8661797370293,23.4160326128848,33.6117363539051
2023-04-21,23.3197919792827,39.0412452930514,54.9139157640403,13.9918751875696,23.4247471758309,32.9483494584242
2023-04-22,22.6921807774008,39.0095217311917,55.5857066190242,13.6153084664405,23.405713038715,33.3514239714145
2023-04-23,23.1413880907718,38.9182083980727,55.0706659872622,13.8848328544631,23.3509250388436,33.0423995923573
2023-04-24,22.615303278168,39.2525795153645,55.4627621253747,13.5691819669008,23.5515477092187,33.2776572752248
2023-04-25,23.5756979671479,39.5299725968791,55.5639747188415,14.1454187802887,23.7179835581275,33.3383848313049
2023-04-26,23.4417153852511,39.6884344865854,56.168429214966,14.0650292311507,23.8130606919512,33.7010575289796
2023-04-27,23.2821554855585,39.3281110298972,55.7486379365357,13.9692932913351,23.5968666179383,33.4491827619214
2023-04-28,23.1566009343556,39.5352358211047,55.6522848608385,13.8939605606134,23.7211414926628,33.3913709165031
2023-04-29,22.8049628805162,39.3101041831295,55.5748090261483,13.6829777283097,23.5860625098777,33.344885415689
2023-04-30,23.9043694362405,39.4412449533655,56.2401520801666,14.3426216617443,23.6647469720193,33.7440912481
